,country,continent,population,iso_code,new_tests_smoothed,new_tests_smoothed_per_thousand,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_100k
4913,Serbia,Europe,6804596,SRB,0.135,0.011,100.0,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4914,Serbia,Europe,6804596,SRB,0.171,0.015,100.0,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4915,Serbia,Europe,6804596,SRB,0.214,0.02,100.0,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4916,Serbia,Europe,6804596,SRB,0.252,0.024,100.0,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4917,Serbia,Europe,6804596,SRB,0.307,0.03,100.0,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4918,Serbia,Europe,6804596,SRB,0.362,0.036000000000000004,100.0,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4919,Serbia,Europe,6804596,SRB,0.453,0.047,100.0,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4920,Serbia,Europe,6804596,SRB,0.523,0.056,100.0,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4921,Serbia,Europe,6804596,SRB,0.642,0.067,100.0,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4922,Serbia,Europe,6804596,SRB,0.736,0.075,100.0,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4923,Serbia,Europe,6804596,SRB,0.846,0.085,100.0,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4924,Serbia,Europe,6804596,SRB,0.941,0.091,100.0,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4925,Serbia,Europe,6804596,SRB,1.082,0.103,100.0,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4926,Serbia,Europe,6804596,SRB,1.257,0.115,100.0,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4927,Serbia,Europe,6804596,SRB,1.415,0.127,100.0,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4928,Serbia,Europe,6804596,SRB,1.581,0.134,100.0,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4929,Serbia,Europe,6804596,SRB,1.815,0.154,100.0,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4930,Serbia,Europe,6804596,SRB,2.093,0.17800000000000002,100.0,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4931,Serbia,Europe,6804596,SRB,2.41,0.21,100.0,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4932,Serbia,Europe,6804596,SRB,2.6910000000000003,0.23,100.0,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4933,Serbia,Europe,6804596,SRB,3.08,0.26,100.0,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4934,Serbia,Europe,6804596,SRB,3.439,0.289,100.0,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4935,Serbia,Europe,6804596,SRB,3.862,0.326,100.0,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4936,Serbia,Europe,6804596,SRB,4.331,0.359,100.0,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4937,Serbia,Europe,6804596,SRB,4.7860000000000005,0.385,100.0,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4938,Serbia,Europe,6804596,SRB,5.295,0.412,100.0,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4939,Serbia,Europe,6804596,SRB,5.687,0.428,100.0,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4940,Serbia,Europe,6804596,SRB,6.145,0.438,100.0,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4941,Serbia,Europe,6804596,SRB,6.665,0.461,97.35,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4942,Serbia,Europe,6804596,SRB,7.148,0.469,97.35,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4943,Serbia,Europe,6804596,SRB,7.542999999999998,0.459,97.35,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4944,Serbia,Europe,6804596,SRB,8.066,0.469,97.35,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4945,Serbia,Europe,6804596,SRB,8.808,0.502,97.35,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4946,Serbia,Europe,6804596,SRB,9.45,0.537,97.35,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4947,Serbia,Europe,6804596,SRB,9.981,0.5479999999999999,94.18,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4948,Serbia,Europe,6804596,SRB,10.781,0.588,94.18,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4949,Serbia,Europe,6804596,SRB,11.601,0.636,94.18,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4950,Serbia,Europe,6804596,SRB,12.586,0.721,94.18,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4951,Serbia,Europe,6804596,SRB,13.454,0.77,94.18,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4952,Serbia,Europe,6804596,SRB,14.202,0.7709999999999999,94.18,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4953,Serbia,Europe,6804596,SRB,14.977,0.79,94.18,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4954,Serbia,Europe,6804596,SRB,15.645,0.809,94.18,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4955,Serbia,Europe,6804596,SRB,16.352999999999998,0.7959999999999999,94.18,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4956,Serbia,Europe,6804596,SRB,17.264,0.809,94.18,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4957,Serbia,Europe,6804596,SRB,18.075,0.784,94.18,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4958,Serbia,Europe,6804596,SRB,18.929,0.782,94.18,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4959,Serbia,Europe,6804596,SRB,19.771,0.7959999999999999,94.18,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4960,Serbia,Europe,6804596,SRB,20.661,0.812,94.18,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4961,Serbia,Europe,6804596,SRB,21.398000000000003,0.8220000000000001,94.18,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4962,Serbia,Europe,6804596,SRB,22.236,0.84,94.18,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4963,Serbia,Europe,6804596,SRB,23.014,0.8220000000000001,94.18,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4964,Serbia,Europe,6804596,SRB,23.925,0.836,94.18,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4965,Serbia,Europe,6804596,SRB,24.788,0.8370000000000001,94.18,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4966,Serbia,Europe,6804596,SRB,25.681,0.8440000000000001,94.18,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4967,Serbia,Europe,6804596,SRB,26.64,0.8540000000000001,56.87,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4968,Serbia,Europe,6804596,SRB,27.244,0.835,56.87,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4969,Serbia,Europe,6804596,SRB,28.023000000000003,0.8270000000000001,,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4970,Serbia,Europe,6804596,SRB,,,,80.291,41.2,17.366,,14048.881000000001,10.08,37.7,40.2,5.609
4971,Seychelles,Africa,98340,SYC,,,29.76,208.354,36.2,8.606,5.586,26382.287,10.55,7.1,35.7,3.6
4972,Seychelles,Africa,98340,SYC,,,37.7,208.354,36.2,8.606,5.586,26382.287,10.55,7.1,35.7,3.6
4973,Seychelles,Africa,98340,SYC,,,41.67,208.354,36.2,8.606,5.586,26382.287,10.55,7.1,35.7,3.6
4974,Seychelles,Africa,98340,SYC,,,44.84,208.354,36.2,8.606,5.586,26382.287,10.55,7.1,35.7,3.6
4975,Seychelles,Africa,98340,SYC,,,55.95,208.354,36.2,8.606,5.586,26382.287,10.55,7.1,35.7,3.6
4976,Seychelles,Africa,98340,SYC,,,86.64,208.354,36.2,8.606,5.586,26382.287,10.55,7.1,35.7,3.6
4977,Seychelles,Africa,98340,SYC,,,94.58,208.354,36.2,8.606,5.586,26382.287,10.55,7.1,35.7,3.6
4978,Seychelles,Africa,98340,SYC,,,76.98,208.354,36.2,8.606,5.586,26382.287,10.55,7.1,35.7,3.6
4979,Seychelles,Africa,98340,SYC,,,74.33,208.354,36.2,8.606,5.586,26382.287,10.55,7.1,35.7,3.6
4980,Seychelles,Africa,98340,SYC,,,,208.354,36.2,8.606,5.586,26382.287,10.55,7.1,35.7,3.6
4981,Sierra Leone,Africa,7976985,SLE,,,56.74,104.7,19.1,2.5380000000000003,1.285,1390.3,2.42,8.8,41.3,
4982,Sierra Leone,Africa,7976985,SLE,,,90.08,104.7,19.1,2.5380000000000003,1.285,1390.3,2.42,8.8,41.3,
4983,Sierra Leone,Africa,7976985,SLE,,,84.78,104.7,19.1,2.5380000000000003,1.285,1390.3,2.42,8.8,41.3,
4984,Sierra Leone,Africa,7976985,SLE,,,87.43,104.7,19.1,2.5380000000000003,1.285,1390.3,2.42,8.8,41.3,
4985,Sierra Leone,Africa,7976985,SLE,,,80.29,104.7,19.1,2.5380000000000003,1.285,1390.3,2.42,8.8,41.3,
4986,Sierra Leone,Africa,7976985,SLE,,,77.64,104.7,19.1,2.5380000000000003,1.285,1390.3,2.42,8.8,41.3,
4987,Sierra Leone,Africa,7976985,SLE,,,96.03,104.7,19.1,2.5380000000000003,1.285,1390.3,2.42,8.8,41.3,
4988,Sierra Leone,Africa,7976985,SLE,,,,104.7,19.1,2.5380000000000003,1.285,1390.3,2.42,8.8,41.3,
4989,Singapore,Asia,5850343,SGP,,,,7915.731,42.4,12.922,7.0489999999999995,85535.383,10.99,5.2,28.3,2.4
4990,Singapore,Asia,5850343,SGP,,,0.0,7915.731,42.4,12.922,7.0489999999999995,85535.383,10.99,5.2,28.3,2.4
4991,Singapore,Asia,5850343,SGP,,,13.89,7915.731,42.4,12.922,7.0489999999999995,85535.383,10.99,5.2,28.3,2.4
4992,Singapore,Asia,5850343,SGP,,,19.44,7915.731,42.4,12.922,7.0489999999999995,85535.383,10.99,5.2,28.3,2.4
4993,Singapore,Asia,5850343,SGP,,,26.59,7915.731,42.4,12.922,7.0489999999999995,85535.383,10.99,5.2,28.3,2.4
4994,Singapore,Asia,5850343,SGP,,,37.7,7915.731,42.4,12.922,7.0489999999999995,85535.383,10.99,5.2,28.3,2.4
4995,Singapore,Asia,5850343,SGP,,,39.68,7915.731,42.4,12.922,7.0489999999999995,85535.383,10.99,5.2,28.3,2.4
4996,Singapore,Asia,5850343,SGP,,,52.64,7915.731,42.4,12.922,7.0489999999999995,85535.383,10.99,5.2,28.3,2.4
4997,Singapore,Asia,5850343,SGP,8.117,,63.75,7915.731,42.4,12.922,7.0489999999999995,85535.383,10.99,5.2,28.3,2.4
4998,Singapore,Asia,5850343,SGP,,,83.46,7915.731,42.4,12.922,7.0489999999999995,85535.383,10.99,5.2,28.3,2.4
4999,Singapore,Asia,5850343,SGP,,,80.69,7915.731,42.4,12.922,7.0489999999999995,85535.383,10.99,5.2,28.3,2.4
5000,Singapore,Asia,5850343,SGP,10.211,0.299,87.83,7915.731,42.4,12.922,7.0489999999999995,85535.383,10.99,5.2,28.3,2.4
5001,Singapore,Asia,5850343,SGP,,0.35,87.83,7915.731,42.4,12.922,7.0489999999999995,85535.383,10.99,5.2,28.3,2.4
5002,Singapore,Asia,5850343,SGP,,0.4,87.83,7915.731,42.4,12.922,7.0489999999999995,85535.383,10.99,5.2,28.3,2.4
5003,Singapore,Asia,5850343,SGP,,0.451,87.83,7915.731,42.4,12.922,7.0489999999999995,85535.383,10.99,5.2,28.3,2.4
5004,Singapore,Asia,5850343,SGP,,0.501,87.83,7915.731,42.4,12.922,7.0489999999999995,85535.383,10.99,5.2,28.3,2.4
5005,Singapore,Asia,5850343,SGP,,0.552,87.83,7915.731,42.4,12.922,7.0489999999999995,85535.383,10.99,5.2,28.3,2.4
5006,Singapore,Asia,5850343,SGP,14.126,0.602,87.83,7915.731,42.4,12.922,7.0489999999999995,85535.383,10.99,5.2,28.3,2.4
5007,Singapore,Asia,5850343,SGP,,0.62,87.83,7915.731,42.4,12.922,7.0489999999999995,85535.383,10.99,5.2,28.3,2.4
5008,Singapore,Asia,5850343,SGP,,0.5870000000000001,87.83,7915.731,42.4,12.922,7.0489999999999995,85535.383,10.99,5.2,28.3,2.4
5009,Singapore,Asia,5850343,SGP,,0.5539999999999999,87.83,7915.731,42.4,12.922,7.0489999999999995,85535.383,10.99,5.2,28.3,2.4
5010,Singapore,Asia,5850343,SGP,,0.521,87.83,7915.731,42.4,12.922,7.0489999999999995,85535.383,10.99,5.2,28.3,2.4
5011,Singapore,Asia,5850343,SGP,,0.488,87.83,7915.731,42.4,12.922,7.0489999999999995,85535.383,10.99,5.2,28.3,2.4
5012,Singapore,Asia,5850343,SGP,,0.455,87.83,7915.731,42.4,12.922,7.0489999999999995,85535.383,10.99,5.2,28.3,2.4
5013,Singapore,Asia,5850343,SGP,17.081,0.422,87.83,7915.731,42.4,12.922,7.0489999999999995,85535.383,10.99,5.2,28.3,2.4
5014,Singapore,Asia,5850343,SGP,,0.444,87.83,7915.731,42.4,12.922,7.0489999999999995,85535.383,10.99,5.2,28.3,2.4
5015,Singapore,Asia,5850343,SGP,,0.466,87.83,7915.731,42.4,12.922,7.0489999999999995,85535.383,10.99,5.2,28.3,2.4
5016,Singapore,Asia,5850343,SGP,,0.51,87.83,7915.731,42.4,12.922,7.0489999999999995,85535.383,10.99,5.2,28.3,2.4
5017,Singapore,Asia,5850343,SGP,,0.532,87.83,7915.731,42.4,12.922,7.0489999999999995,85535.383,10.99,5.2,28.3,2.4
5018,Singapore,Asia,5850343,SGP,21.114,0.5760000000000001,87.83,7915.731,42.4,12.922,7.0489999999999995,85535.383,10.99,5.2,28.3,2.4
5019,Singapore,Asia,5850343,SGP,,0.7490000000000001,87.83,7915.731,42.4,12.922,7.0489999999999995,85535.383,10.99,5.2,28.3,2.4
5020,Singapore,Asia,5850343,SGP,,0.921,87.83,7915.731,42.4,12.922,7.0489999999999995,85535.383,10.99,5.2,28.3,2.4
5021,Singapore,Asia,5850343,SGP,,1.094,87.83,7915.731,42.4,12.922,7.0489999999999995,85535.383,10.99,5.2,28.3,2.4
5022,Singapore,Asia,5850343,SGP,,1.267,87.83,7915.731,42.4,12.922,7.0489999999999995,85535.383,10.99,5.2,28.3,2.4
5023,Singapore,Asia,5850343,SGP,,1.44,87.83,7915.731,42.4,12.922,7.0489999999999995,85535.383,10.99,5.2,28.3,2.4
5024,Singapore,Asia,5850343,SGP,31.824,1.612,87.83,7915.731,42.4,12.922,7.0489999999999995,85535.383,10.99,5.2,28.3,2.4
5025,Singapore,Asia,5850343,SGP,,,87.83,7915.731,42.4,12.922,7.0489999999999995,85535.383,10.99,5.2,28.3,2.4
5026,Singapore,Asia,5850343,SGP,,,85.18,7915.731,42.4,12.922,7.0489999999999995,85535.383,10.99,5.2,28.3,2.4
5027,Sint Maarten (Dutch part),North America,42882,SXM,,,,1209.088,,,,36327.232,,,,
5028,Slovakia,Europe,5459643,SVK,,,18.25,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5029,Slovakia,Europe,5459643,SVK,,,23.81,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5030,Slovakia,Europe,5459643,SVK,,,35.72,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5031,Slovakia,Europe,5459643,SVK,,,50.66,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5032,Slovakia,Europe,5459643,SVK,,,64.68,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5033,Slovakia,Europe,5459643,SVK,,,71.82,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5034,Slovakia,Europe,5459643,SVK,0.28300000000000003,,71.82,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5035,Slovakia,Europe,5459643,SVK,0.35,,82.14,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5036,Slovakia,Europe,5459643,SVK,,,82.14,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5037,Slovakia,Europe,5459643,SVK,0.365,,82.14,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5038,Slovakia,Europe,5459643,SVK,0.447,,82.14,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5039,Slovakia,Europe,5459643,SVK,0.496,,82.14,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5040,Slovakia,Europe,5459643,SVK,0.595,,82.14,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5041,Slovakia,Europe,5459643,SVK,0.639,0.051,82.14,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5042,Slovakia,Europe,5459643,SVK,0.644,0.042,82.14,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5043,Slovakia,Europe,5459643,SVK,,0.06,82.14,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5044,Slovakia,Europe,5459643,SVK,,0.077,82.14,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5045,Slovakia,Europe,5459643,SVK,1.037,0.084,82.14,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5046,Slovakia,Europe,5459643,SVK,,0.097,82.14,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5047,Slovakia,Europe,5459643,SVK,1.306,0.102,82.14,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5048,Slovakia,Europe,5459643,SVK,,0.119,82.14,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5049,Slovakia,Europe,5459643,SVK,,0.14300000000000002,82.14,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5050,Slovakia,Europe,5459643,SVK,,0.14800000000000002,82.14,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5051,Slovakia,Europe,5459643,SVK,,0.154,82.14,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5052,Slovakia,Europe,5459643,SVK,2.151,0.159,82.14,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5053,Slovakia,Europe,5459643,SVK,2.497,0.189,82.14,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5054,Slovakia,Europe,5459643,SVK,2.776,0.21,82.14,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5055,Slovakia,Europe,5459643,SVK,,0.227,82.14,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5056,Slovakia,Europe,5459643,SVK,,0.243,82.14,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5057,Slovakia,Europe,5459643,SVK,,0.26,82.14,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5058,Slovakia,Europe,5459643,SVK,3.914,0.276,90.74,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5059,Slovakia,Europe,5459643,SVK,4.336,0.312,90.74,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5060,Slovakia,Europe,5459643,SVK,4.734,0.32,90.74,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5061,Slovakia,Europe,5459643,SVK,5.023,0.321,90.74,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5062,Slovakia,Europe,5459643,SVK,5.266,0.315,90.74,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5063,Slovakia,Europe,5459643,SVK,5.504,0.308,90.74,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5064,Slovakia,Europe,5459643,SVK,5.768,0.306,82.14,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5065,Slovakia,Europe,5459643,SVK,6.311,0.343,82.14,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5066,Slovakia,Europe,5459643,SVK,6.925,0.37,82.14,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5067,Slovakia,Europe,5459643,SVK,7.501,0.395,82.14,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5068,Slovakia,Europe,5459643,SVK,8.11,0.441,82.14,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5069,Slovakia,Europe,5459643,SVK,8.56,0.471,82.14,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5070,Slovakia,Europe,5459643,SVK,9.053,0.507,82.14,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5071,Slovakia,Europe,5459643,SVK,9.871,0.586,82.14,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5072,Slovakia,Europe,5459643,SVK,,0.555,78.96,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5073,Slovakia,Europe,5459643,SVK,10.517,0.513,78.96,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5074,Slovakia,Europe,5459643,SVK,11.220999999999998,0.531,78.96,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5075,Slovakia,Europe,5459643,SVK,12.105,0.5710000000000001,78.96,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5076,Slovakia,Europe,5459643,SVK,12.991,0.633,78.96,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5077,Slovakia,Europe,5459643,SVK,13.572,0.645,78.96,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5078,Slovakia,Europe,5459643,SVK,13.896,0.575,78.96,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5079,Slovakia,Europe,5459643,SVK,14.898,0.672,78.96,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5080,Slovakia,Europe,5459643,SVK,15.738,0.746,78.96,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5081,Slovakia,Europe,5459643,SVK,16.680999999999994,0.78,78.96,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5082,Slovakia,Europe,5459643,SVK,17.358,0.75,78.96,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5083,Slovakia,Europe,5459643,SVK,17.624000000000006,0.662,78.96,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5084,Slovakia,Europe,5459643,SVK,17.914,0.62,78.96,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5085,Slovakia,Europe,5459643,SVK,18.291,0.628,78.96,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5086,Slovakia,Europe,5459643,SVK,19.16,0.609,78.96,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5087,Slovakia,Europe,5459643,SVK,20.105,0.624,78.96,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5088,Slovakia,Europe,5459643,SVK,20.965,0.612,78.96,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5089,Slovakia,Europe,5459643,SVK,21.681,0.618,78.96,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5090,Slovakia,Europe,5459643,SVK,21.954,0.619,78.96,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5091,Slovakia,Europe,5459643,SVK,22.098000000000006,0.598,78.96,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5092,Slovakia,Europe,5459643,SVK,22.475,0.598,78.96,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5093,Slovakia,Europe,5459643,SVK,23.268,0.5870000000000001,78.96,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5094,Slovakia,Europe,5459643,SVK,24.161,0.579,78.96,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5095,Slovakia,Europe,5459643,SVK,24.892,0.561,78.96,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5096,Slovakia,Europe,5459643,SVK,25.64,0.5660000000000001,78.96,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5097,Slovakia,Europe,5459643,SVK,26.094,0.591,78.96,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5098,Slovakia,Europe,5459643,SVK,26.271,0.596,78.96,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5099,Slovakia,Europe,5459643,SVK,26.645,0.596,,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5100,Slovakia,Europe,5459643,SVK,,,,113.12799999999999,41.2,15.07,9.167,30155.152000000002,7.29,23.1,37.7,5.82
5101,Slovenia,Europe,2078932,SVN,,,11.11,102.619,44.5,19.062,12.93,31400.84,7.25,20.1,25.0,4.5
5102,Slovenia,Europe,2078932,SVN,,,18.25,102.619,44.5,19.062,12.93,31400.84,7.25,20.1,25.0,4.5
5103,Slovenia,Europe,2078932,SVN,,,26.59,102.619,44.5,19.062,12.93,31400.84,7.25,20.1,25.0,4.5
5104,Slovenia,Europe,2078932,SVN,1.858,,26.59,102.619,44.5,19.062,12.93,31400.84,7.25,20.1,25.0,4.5
