,country,date,fatal,confirmed,recovered,iso_code
557,New Zealand,2020-04-20,12,1440,974,NZL
558,New Zealand,2020-04-21,13,1445,1006,NZL
559,New Zealand,2020-04-22,14,1451,1036,NZL
560,New Zealand,2020-04-23,17,1456,1095,NZL
561,New Zealand,2020-04-24,18,1461,1118,NZL
562,New Zealand,2020-04-25,18,1470,1142,NZL
563,New Zealand,2020-04-26,19,1469,1180,NZL
564,New Zealand,2020-04-27,19,1472,1214,NZL
565,New Zealand,2020-04-28,19,1474,1229,NZL
566,New Zealand,2020-04-29,19,1476,1241,NZL
567,New Zealand,2020-04-30,19,1479,1252,NZL
568,New Zealand,2020-05-01,20,1485,1263,NZL
569,New Zealand,2020-05-02,20,1487,1266,NZL
570,New Zealand,2020-05-03,20,1487,1276,NZL
571,New Zealand,2020-05-04,20,1486,1302,NZL
572,New Zealand,2020-05-05,21,1488,1316,NZL
573,New Zealand,2020-05-06,21,1489,1332,NZL
574,New Zealand,2020-05-07,21,1490,1347,NZL
575,New Zealand,2020-05-08,21,1492,1368,NZL
576,New Zealand,2020-05-09,21,1494,1371,NZL
577,New Zealand,2020-05-10,21,1497,1386,NZL
578,New Zealand,2020-05-11,21,1497,1398,NZL
579,New Zealand,2020-05-12,21,1497,1402,NZL
580,New Zealand,2020-05-13,21,1497,1411,NZL
581,New Zealand,2020-05-14,21,1498,1421,NZL
582,New Zealand,2020-05-15,21,1498,1428,NZL
583,New Zealand,2020-05-16,21,1499,1433,NZL
584,New Zealand,2020-05-17,21,1499,1433,NZL
585,Nicaragua,2020-01-22,0,0,0,NIC
586,Nicaragua,2020-01-23,0,0,0,NIC
587,Nicaragua,2020-01-24,0,0,0,NIC
588,Nicaragua,2020-01-25,0,0,0,NIC
589,Nicaragua,2020-01-26,0,0,0,NIC
590,Nicaragua,2020-01-27,0,0,0,NIC
591,Nicaragua,2020-01-28,0,0,0,NIC
592,Nicaragua,2020-01-29,0,0,0,NIC
593,Nicaragua,2020-01-30,0,0,0,NIC
594,Nicaragua,2020-01-31,0,0,0,NIC
595,Nicaragua,2020-02-01,0,0,0,NIC
596,Nicaragua,2020-02-02,0,0,0,NIC
597,Nicaragua,2020-02-03,0,0,0,NIC
598,Nicaragua,2020-02-04,0,0,0,NIC
599,Nicaragua,2020-02-05,0,0,0,NIC
600,Nicaragua,2020-02-06,0,0,0,NIC
601,Nicaragua,2020-02-07,0,0,0,NIC
602,Nicaragua,2020-02-08,0,0,0,NIC
603,Nicaragua,2020-02-09,0,0,0,NIC
604,Nicaragua,2020-02-10,0,0,0,NIC
605,Nicaragua,2020-02-11,0,0,0,NIC
606,Nicaragua,2020-02-12,0,0,0,NIC
607,Nicaragua,2020-02-13,0,0,0,NIC
608,Nicaragua,2020-02-14,0,0,0,NIC
609,Nicaragua,2020-02-15,0,0,0,NIC
610,Nicaragua,2020-02-16,0,0,0,NIC
611,Nicaragua,2020-02-17,0,0,0,NIC
612,Nicaragua,2020-02-18,0,0,0,NIC
613,Nicaragua,2020-02-19,0,0,0,NIC
614,Nicaragua,2020-02-20,0,0,0,NIC
615,Nicaragua,2020-02-21,0,0,0,NIC
616,Nicaragua,2020-02-22,0,0,0,NIC
617,Nicaragua,2020-02-23,0,0,0,NIC
618,Nicaragua,2020-02-24,0,0,0,NIC
619,Nicaragua,2020-02-25,0,0,0,NIC
620,Nicaragua,2020-02-26,0,0,0,NIC
621,Nicaragua,2020-02-27,0,0,0,NIC
622,Nicaragua,2020-02-28,0,0,0,NIC
623,Nicaragua,2020-02-29,0,0,0,NIC
624,Nicaragua,2020-03-01,0,0,0,NIC
625,Nicaragua,2020-03-02,0,0,0,NIC
626,Nicaragua,2020-03-03,0,0,0,NIC
627,Nicaragua,2020-03-04,0,0,0,NIC
628,Nicaragua,2020-03-05,0,0,0,NIC
629,Nicaragua,2020-03-06,0,0,0,NIC
630,Nicaragua,2020-03-07,0,0,0,NIC
631,Nicaragua,2020-03-08,0,0,0,NIC
632,Nicaragua,2020-03-09,0,0,0,NIC
633,Nicaragua,2020-03-10,0,0,0,NIC
634,Nicaragua,2020-03-11,0,0,0,NIC
635,Nicaragua,2020-03-12,0,0,0,NIC
636,Nicaragua,2020-03-13,0,0,0,NIC
637,Nicaragua,2020-03-14,0,0,0,NIC
638,Nicaragua,2020-03-15,0,0,0,NIC
639,Nicaragua,2020-03-16,0,0,0,NIC
640,Nicaragua,2020-03-17,0,0,0,NIC
641,Nicaragua,2020-03-18,0,0,0,NIC
642,Nicaragua,2020-03-19,0,1,0,NIC
643,Nicaragua,2020-03-20,0,1,0,NIC
644,Nicaragua,2020-03-21,0,2,0,NIC
645,Nicaragua,2020-03-22,0,2,0,NIC
646,Nicaragua,2020-03-23,0,2,0,NIC
647,Nicaragua,2020-03-24,0,2,0,NIC
648,Nicaragua,2020-03-25,0,2,0,NIC
649,Nicaragua,2020-03-26,0,2,0,NIC
650,Nicaragua,2020-03-27,1,2,0,NIC
651,Nicaragua,2020-03-28,1,4,0,NIC
652,Nicaragua,2020-03-29,1,4,0,NIC
653,Nicaragua,2020-03-30,1,4,0,NIC
654,Nicaragua,2020-03-31,1,5,0,NIC
655,Nicaragua,2020-04-01,1,5,0,NIC
656,Nicaragua,2020-04-02,1,5,0,NIC
657,Nicaragua,2020-04-03,1,5,0,NIC
658,Nicaragua,2020-04-04,1,5,0,NIC
659,Nicaragua,2020-04-05,1,6,0,NIC
660,Nicaragua,2020-04-06,1,6,0,NIC
661,Nicaragua,2020-04-07,1,6,0,NIC
662,Nicaragua,2020-04-08,1,6,0,NIC
663,Nicaragua,2020-04-09,1,7,0,NIC
664,Nicaragua,2020-04-10,1,7,0,NIC
665,Nicaragua,2020-04-11,1,8,0,NIC
666,Nicaragua,2020-04-12,1,9,4,NIC
667,Nicaragua,2020-04-13,1,9,4,NIC
668,Nicaragua,2020-04-14,1,9,4,NIC
669,Nicaragua,2020-04-15,1,9,4,NIC
670,Nicaragua,2020-04-16,1,9,4,NIC
671,Nicaragua,2020-04-17,1,9,4,NIC
672,Nicaragua,2020-04-18,2,9,6,NIC
673,Nicaragua,2020-04-19,2,10,6,NIC
674,Nicaragua,2020-04-20,2,10,6,NIC
675,Nicaragua,2020-04-21,2,10,7,NIC
676,Nicaragua,2020-04-22,2,10,7,NIC
677,Nicaragua,2020-04-23,3,11,7,NIC
678,Nicaragua,2020-04-24,3,11,7,NIC
679,Nicaragua,2020-04-25,3,12,7,NIC
680,Nicaragua,2020-04-26,3,13,7,NIC
681,Nicaragua,2020-04-27,3,13,7,NIC
682,Nicaragua,2020-04-28,3,13,7,NIC
683,Nicaragua,2020-04-29,3,13,7,NIC
684,Nicaragua,2020-04-30,3,14,7,NIC
685,Nicaragua,2020-05-01,3,14,7,NIC
686,Nicaragua,2020-05-02,3,14,7,NIC
687,Nicaragua,2020-05-03,5,15,7,NIC
688,Nicaragua,2020-05-04,5,15,7,NIC
689,Nicaragua,2020-05-05,5,16,7,NIC
690,Nicaragua,2020-05-06,5,16,7,NIC
691,Nicaragua,2020-05-07,5,16,7,NIC
692,Nicaragua,2020-05-08,5,16,7,NIC
693,Nicaragua,2020-05-09,5,16,7,NIC
694,Nicaragua,2020-05-10,5,16,7,NIC
695,Nicaragua,2020-05-11,5,16,7,NIC
696,Nicaragua,2020-05-12,8,25,7,NIC
697,Nicaragua,2020-05-13,8,25,7,NIC
698,Nicaragua,2020-05-14,8,25,7,NIC
699,Nicaragua,2020-05-15,8,25,7,NIC
700,Nicaragua,2020-05-16,8,25,7,NIC
701,Nicaragua,2020-05-17,8,25,7,NIC
702,Niger,2020-01-22,0,0,0,NER
703,Niger,2020-01-23,0,0,0,NER
704,Niger,2020-01-24,0,0,0,NER
705,Niger,2020-01-25,0,0,0,NER
706,Niger,2020-01-26,0,0,0,NER
707,Niger,2020-01-27,0,0,0,NER
708,Niger,2020-01-28,0,0,0,NER
709,Niger,2020-01-29,0,0,0,NER
710,Niger,2020-01-30,0,0,0,NER
711,Niger,2020-01-31,0,0,0,NER
712,Niger,2020-02-01,0,0,0,NER
713,Niger,2020-02-02,0,0,0,NER
714,Niger,2020-02-03,0,0,0,NER
715,Niger,2020-02-04,0,0,0,NER
716,Niger,2020-02-05,0,0,0,NER
717,Niger,2020-02-06,0,0,0,NER
718,Niger,2020-02-07,0,0,0,NER
719,Niger,2020-02-08,0,0,0,NER
720,Niger,2020-02-09,0,0,0,NER
721,Niger,2020-02-10,0,0,0,NER
722,Niger,2020-02-11,0,0,0,NER
723,Niger,2020-02-12,0,0,0,NER
724,Niger,2020-02-13,0,0,0,NER
725,Niger,2020-02-14,0,0,0,NER
726,Niger,2020-02-15,0,0,0,NER
727,Niger,2020-02-16,0,0,0,NER
728,Niger,2020-02-17,0,0,0,NER
729,Niger,2020-02-18,0,0,0,NER
730,Niger,2020-02-19,0,0,0,NER
731,Niger,2020-02-20,0,0,0,NER
732,Niger,2020-02-21,0,0,0,NER
733,Niger,2020-02-22,0,0,0,NER
734,Niger,2020-02-23,0,0,0,NER
735,Niger,2020-02-24,0,0,0,NER
736,Niger,2020-02-25,0,0,0,NER
737,Niger,2020-02-26,0,0,0,NER
738,Niger,2020-02-27,0,0,0,NER
739,Niger,2020-02-28,0,0,0,NER
740,Niger,2020-02-29,0,0,0,NER
741,Niger,2020-03-01,0,0,0,NER
742,Niger,2020-03-02,0,0,0,NER
743,Niger,2020-03-03,0,0,0,NER
744,Niger,2020-03-04,0,0,0,NER
745,Niger,2020-03-05,0,0,0,NER
746,Niger,2020-03-06,0,0,0,NER
747,Niger,2020-03-07,0,0,0,NER
748,Niger,2020-03-08,0,0,0,NER
749,Niger,2020-03-09,0,0,0,NER
750,Niger,2020-03-10,0,0,0,NER
751,Niger,2020-03-11,0,0,0,NER
752,Niger,2020-03-12,0,0,0,NER
753,Niger,2020-03-13,0,0,0,NER
754,Niger,2020-03-14,0,0,0,NER
755,Niger,2020-03-15,0,0,0,NER
756,Niger,2020-03-16,0,0,0,NER
757,Niger,2020-03-17,0,0,0,NER
758,Niger,2020-03-18,0,0,0,NER
759,Niger,2020-03-19,0,0,0,NER
760,Niger,2020-03-20,0,1,0,NER
761,Niger,2020-03-21,0,1,0,NER
762,Niger,2020-03-22,0,2,0,NER
763,Niger,2020-03-23,0,3,0,NER
764,Niger,2020-03-24,0,3,0,NER
765,Niger,2020-03-25,1,7,0,NER
766,Niger,2020-03-26,1,10,0,NER
767,Niger,2020-03-27,1,10,0,NER
768,Niger,2020-03-28,1,10,0,NER
769,Niger,2020-03-29,1,18,0,NER
770,Niger,2020-03-30,3,27,0,NER
771,Niger,2020-03-31,3,27,0,NER
772,Niger,2020-04-01,5,74,0,NER
773,Niger,2020-04-02,5,98,0,NER
774,Niger,2020-04-03,5,120,0,NER
775,Niger,2020-04-04,8,144,0,NER
776,Niger,2020-04-05,10,184,13,NER
777,Niger,2020-04-06,10,253,26,NER
778,Niger,2020-04-07,11,278,26,NER
779,Niger,2020-04-08,11,342,28,NER
780,Niger,2020-04-09,11,410,40,NER
781,Niger,2020-04-10,11,438,41,NER
782,Niger,2020-04-11,11,491,41,NER
783,Niger,2020-04-12,12,529,75,NER
784,Niger,2020-04-13,12,529,75,NER
785,Niger,2020-04-14,14,570,90,NER
786,Niger,2020-04-15,14,584,90,NER
787,Niger,2020-04-16,14,584,90,NER
788,Niger,2020-04-17,18,627,110,NER
789,Niger,2020-04-18,19,639,113,NER
790,Niger,2020-04-19,20,648,117,NER
791,Niger,2020-04-20,20,648,117,NER
792,Niger,2020-04-21,20,657,127,NER
793,Niger,2020-04-22,22,662,193,NER
794,Niger,2020-04-23,24,671,256,NER
795,Niger,2020-04-24,24,681,289,NER
796,Niger,2020-04-25,27,684,325,NER
797,Niger,2020-04-26,29,696,350,NER
798,Niger,2020-04-27,29,701,385,NER
799,Niger,2020-04-28,31,709,403,NER
800,Niger,2020-04-29,32,713,435,NER
801,Niger,2020-04-30,32,719,452,NER
802,Niger,2020-05-01,33,728,478,NER
803,Niger,2020-05-02,35,736,507,NER
804,Niger,2020-05-03,36,750,518,NER
805,Niger,2020-05-04,37,755,534,NER
806,Niger,2020-05-05,38,763,543,NER
807,Niger,2020-05-06,38,770,561,NER
808,Niger,2020-05-07,42,781,586,NER
809,Niger,2020-05-08,44,795,600,NER
810,Niger,2020-05-09,45,815,617,NER
811,Niger,2020-05-10,46,821,624,NER
812,Niger,2020-05-11,46,832,637,NER
813,Niger,2020-05-12,47,854,648,NER
814,Niger,2020-05-13,49,860,658,NER
815,Niger,2020-05-14,50,876,677,NER
816,Niger,2020-05-15,51,885,684,NER
817,Niger,2020-05-16,51,889,689,NER
818,Niger,2020-05-17,54,904,698,NER
819,Nigeria,2020-01-22,0,0,0,NGA
820,Nigeria,2020-01-23,0,0,0,NGA
821,Nigeria,2020-01-24,0,0,0,NGA
822,Nigeria,2020-01-25,0,0,0,NGA
823,Nigeria,2020-01-26,0,0,0,NGA
824,Nigeria,2020-01-27,0,0,0,NGA
825,Nigeria,2020-01-28,0,0,0,NGA
826,Nigeria,2020-01-29,0,0,0,NGA
827,Nigeria,2020-01-30,0,0,0,NGA
828,Nigeria,2020-01-31,0,0,0,NGA
829,Nigeria,2020-02-01,0,0,0,NGA
830,Nigeria,2020-02-02,0,0,0,NGA
831,Nigeria,2020-02-03,0,0,0,NGA
832,Nigeria,2020-02-04,0,0,0,NGA
833,Nigeria,2020-02-05,0,0,0,NGA
834,Nigeria,2020-02-06,0,0,0,NGA
835,Nigeria,2020-02-07,0,0,0,NGA
836,Nigeria,2020-02-08,0,0,0,NGA
837,Nigeria,2020-02-09,0,0,0,NGA
838,Nigeria,2020-02-10,0,0,0,NGA
839,Nigeria,2020-02-11,0,0,0,NGA
840,Nigeria,2020-02-12,0,0,0,NGA
841,Nigeria,2020-02-13,0,0,0,NGA
842,Nigeria,2020-02-14,0,0,0,NGA
843,Nigeria,2020-02-15,0,0,0,NGA
844,Nigeria,2020-02-16,0,0,0,NGA
845,Nigeria,2020-02-17,0,0,0,NGA
846,Nigeria,2020-02-18,0,0,0,NGA
847,Nigeria,2020-02-19,0,0,0,NGA
848,Nigeria,2020-02-20,0,0,0,NGA
849,Nigeria,2020-02-21,0,0,0,NGA
850,Nigeria,2020-02-22,0,0,0,NGA
851,Nigeria,2020-02-23,0,0,0,NGA
852,Nigeria,2020-02-24,0,0,0,NGA
853,Nigeria,2020-02-25,0,0,0,NGA
854,Nigeria,2020-02-26,0,0,0,NGA
855,Nigeria,2020-02-27,0,0,0,NGA
856,Nigeria,2020-02-28,0,1,0,NGA
857,Nigeria,2020-02-29,0,1,0,NGA
858,Nigeria,2020-03-01,0,1,0,NGA
859,Nigeria,2020-03-02,0,1,0,NGA
860,Nigeria,2020-03-03,0,1,0,NGA
861,Nigeria,2020-03-04,0,1,0,NGA
862,Nigeria,2020-03-05,0,1,0,NGA
863,Nigeria,2020-03-06,0,1,0,NGA
864,Nigeria,2020-03-07,0,1,0,NGA
865,Nigeria,2020-03-08,0,1,0,NGA
866,Nigeria,2020-03-09,0,2,0,NGA
867,Nigeria,2020-03-10,0,2,0,NGA
868,Nigeria,2020-03-11,0,2,0,NGA
869,Nigeria,2020-03-12,0,2,0,NGA
870,Nigeria,2020-03-13,0,2,0,NGA
871,Nigeria,2020-03-14,0,2,0,NGA
872,Nigeria,2020-03-15,0,2,0,NGA
873,Nigeria,2020-03-16,0,2,0,NGA
874,Nigeria,2020-03-17,0,3,0,NGA
875,Nigeria,2020-03-18,0,8,1,NGA
876,Nigeria,2020-03-19,0,8,1,NGA
877,Nigeria,2020-03-20,0,12,1,NGA
878,Nigeria,2020-03-21,0,22,1,NGA
879,Nigeria,2020-03-22,0,30,2,NGA
880,Nigeria,2020-03-23,1,40,2,NGA
881,Nigeria,2020-03-24,1,44,2,NGA
882,Nigeria,2020-03-25,1,51,2,NGA
883,Nigeria,2020-03-26,1,65,2,NGA
884,Nigeria,2020-03-27,1,70,3,NGA
885,Nigeria,2020-03-28,1,89,3,NGA
886,Nigeria,2020-03-29,1,111,3,NGA
887,Nigeria,2020-03-30,2,131,8,NGA
888,Nigeria,2020-03-31,2,135,8,NGA
889,Nigeria,2020-04-01,2,174,9,NGA
890,Nigeria,2020-04-02,2,184,20,NGA
891,Nigeria,2020-04-03,4,210,25,NGA
892,Nigeria,2020-04-04,4,214,25,NGA
893,Nigeria,2020-04-05,5,232,33,NGA
894,Nigeria,2020-04-06,5,238,35,NGA
895,Nigeria,2020-04-07,6,254,44,NGA
896,Nigeria,2020-04-08,6,276,44,NGA
897,Nigeria,2020-04-09,7,288,51,NGA
898,Nigeria,2020-04-10,7,305,58,NGA
899,Nigeria,2020-04-11,10,318,70,NGA
900,Nigeria,2020-04-12,10,323,85,NGA
901,Nigeria,2020-04-13,10,343,91,NGA
902,Nigeria,2020-04-14,11,373,99,NGA
903,Nigeria,2020-04-15,12,407,128,NGA
904,Nigeria,2020-04-16,13,442,152,NGA
905,Nigeria,2020-04-17,17,493,159,NGA
906,Nigeria,2020-04-18,19,542,166,NGA
907,Nigeria,2020-04-19,21,627,170,NGA
908,Nigeria,2020-04-20,22,665,188,NGA
909,Nigeria,2020-04-21,22,665,188,NGA
910,Nigeria,2020-04-22,28,873,197,NGA
911,Nigeria,2020-04-23,31,981,197,NGA
912,Nigeria,2020-04-24,32,1095,208,NGA
913,Nigeria,2020-04-25,35,1182,222,NGA
914,Nigeria,2020-04-26,40,1273,239,NGA
915,Nigeria,2020-04-27,40,1337,255,NGA
916,Nigeria,2020-04-28,44,1532,255,NGA
917,Nigeria,2020-04-29,51,1728,307,NGA
918,Nigeria,2020-04-30,58,1932,319,NGA
919,Nigeria,2020-05-01,68,2170,351,NGA
920,Nigeria,2020-05-02,85,2388,351,NGA
921,Nigeria,2020-05-03,87,2558,400,NGA
922,Nigeria,2020-05-04,93,2802,417,NGA
923,Nigeria,2020-05-05,98,2950,481,NGA
924,Nigeria,2020-05-06,103,3145,534,NGA
925,Nigeria,2020-05-07,107,3526,601,NGA
926,Nigeria,2020-05-08,117,3912,679,NGA
927,Nigeria,2020-05-09,128,4151,745,NGA
928,Nigeria,2020-05-10,143,4399,778,NGA
929,Nigeria,2020-05-11,150,4641,902,NGA
930,Nigeria,2020-05-12,158,4787,959,NGA
931,Nigeria,2020-05-13,164,4971,1070,NGA
932,Nigeria,2020-05-14,167,5162,1180,NGA
933,Nigeria,2020-05-15,171,5450,1320,NGA
934,Nigeria,2020-05-16,176,5621,1472,NGA
935,Nigeria,2020-05-17,182,5959,1594,NGA
936,Norway,2020-01-22,0,0,0,NOR
937,Norway,2020-01-23,0,0,0,NOR
938,Norway,2020-01-24,0,0,0,NOR
939,Norway,2020-01-25,0,0,0,NOR
940,Norway,2020-01-26,0,0,0,NOR
941,Norway,2020-01-27,0,0,0,NOR
942,Norway,2020-01-28,0,0,0,NOR
943,Norway,2020-01-29,0,0,0,NOR
944,Norway,2020-01-30,0,0,0,NOR
945,Norway,2020-01-31,0,0,0,NOR
946,Norway,2020-02-01,0,0,0,NOR
947,Norway,2020-02-02,0,0,0,NOR
948,Norway,2020-02-03,0,0,0,NOR
949,Norway,2020-02-04,0,0,0,NOR
950,Norway,2020-02-05,0,0,0,NOR
951,Norway,2020-02-06,0,0,0,NOR
952,Norway,2020-02-07,0,0,0,NOR
953,Norway,2020-02-08,0,0,0,NOR
954,Norway,2020-02-09,0,0,0,NOR
955,Norway,2020-02-10,0,0,0,NOR
956,Norway,2020-02-11,0,0,0,NOR
957,Norway,2020-02-12,0,0,0,NOR
958,Norway,2020-02-13,0,0,0,NOR
959,Norway,2020-02-14,0,0,0,NOR
960,Norway,2020-02-15,0,0,0,NOR
961,Norway,2020-02-16,0,0,0,NOR
962,Norway,2020-02-17,0,0,0,NOR
963,Norway,2020-02-18,0,0,0,NOR
964,Norway,2020-02-19,0,0,0,NOR
965,Norway,2020-02-20,0,0,0,NOR
966,Norway,2020-02-21,0,0,0,NOR
967,Norway,2020-02-22,0,0,0,NOR
968,Norway,2020-02-23,0,0,0,NOR
969,Norway,2020-02-24,0,0,0,NOR
970,Norway,2020-02-25,0,0,0,NOR
971,Norway,2020-02-26,0,1,0,NOR
972,Norway,2020-02-27,0,1,0,NOR
973,Norway,2020-02-28,0,6,0,NOR
974,Norway,2020-02-29,0,15,0,NOR
975,Norway,2020-03-01,0,19,0,NOR
976,Norway,2020-03-02,0,25,0,NOR
977,Norway,2020-03-03,0,32,0,NOR
978,Norway,2020-03-04,0,56,0,NOR
979,Norway,2020-03-05,0,87,0,NOR
980,Norway,2020-03-06,0,108,0,NOR
981,Norway,2020-03-07,0,147,0,NOR
982,Norway,2020-03-08,0,176,0,NOR
983,Norway,2020-03-09,0,205,1,NOR
984,Norway,2020-03-10,0,400,1,NOR
985,Norway,2020-03-11,0,598,1,NOR
986,Norway,2020-03-12,0,702,1,NOR
987,Norway,2020-03-13,0,996,1,NOR
988,Norway,2020-03-14,3,1090,1,NOR
989,Norway,2020-03-15,3,1221,1,NOR
990,Norway,2020-03-16,3,1333,1,NOR
991,Norway,2020-03-17,3,1463,1,NOR
992,Norway,2020-03-18,6,1550,1,NOR
993,Norway,2020-03-19,7,1746,1,NOR
994,Norway,2020-03-20,7,1914,1,NOR
995,Norway,2020-03-21,7,2118,1,NOR
996,Norway,2020-03-22,7,2385,1,NOR
997,Norway,2020-03-23,10,2621,1,NOR
998,Norway,2020-03-24,12,2863,6,NOR
999,Norway,2020-03-25,14,3084,6,NOR
1000,Norway,2020-03-26,14,3369,6,NOR
1001,Norway,2020-03-27,19,3755,6,NOR
1002,Norway,2020-03-28,23,4015,7,NOR
1003,Norway,2020-03-29,25,4284,7,NOR
1004,Norway,2020-03-30,32,4445,12,NOR
1005,Norway,2020-03-31,39,4641,13,NOR
1006,Norway,2020-04-01,44,4863,13,NOR
1007,Norway,2020-04-02,50,5147,32,NOR
1008,Norway,2020-04-03,59,5370,32,NOR
1009,Norway,2020-04-04,62,5550,32,NOR
1010,Norway,2020-04-05,71,5687,32,NOR
1011,Norway,2020-04-06,76,5865,32,NOR
1012,Norway,2020-04-07,89,6086,32,NOR
1013,Norway,2020-04-08,101,6086,32,NOR
1014,Norway,2020-04-09,108,6211,32,NOR
1015,Norway,2020-04-10,113,6314,32,NOR
1016,Norway,2020-04-11,119,6409,32,NOR
1017,Norway,2020-04-12,128,6525,32,NOR
1018,Norway,2020-04-13,134,6603,32,NOR
1019,Norway,2020-04-14,139,6623,32,NOR
1020,Norway,2020-04-15,150,6740,32,NOR
1021,Norway,2020-04-16,152,6896,32,NOR
1022,Norway,2020-04-17,161,6937,32,NOR
1023,Norway,2020-04-18,164,7036,32,NOR
1024,Norway,2020-04-19,165,7078,32,NOR
1025,Norway,2020-04-20,181,7156,32,NOR
1026,Norway,2020-04-21,182,7191,32,NOR
1027,Norway,2020-04-22,187,7338,32,NOR
1028,Norway,2020-04-23,194,7401,32,NOR
1029,Norway,2020-04-24,199,7463,32,NOR
1030,Norway,2020-04-25,201,7499,32,NOR
1031,Norway,2020-04-26,201,7527,32,NOR
1032,Norway,2020-04-27,205,7599,32,NOR
1033,Norway,2020-04-28,206,7660,32,NOR
1034,Norway,2020-04-29,207,7710,32,NOR
1035,Norway,2020-04-30,210,7738,32,NOR
1036,Norway,2020-05-01,210,7783,32,NOR
1037,Norway,2020-05-02,211,7809,32,NOR
1038,Norway,2020-05-03,211,7847,32,NOR
1039,Norway,2020-05-04,214,7904,32,NOR
1040,Norway,2020-05-05,215,7955,32,NOR
1041,Norway,2020-05-06,216,7996,32,NOR
1042,Norway,2020-05-07,217,8034,32,NOR
1043,Norway,2020-05-08,218,8070,32,NOR
1044,Norway,2020-05-09,219,8099,32,NOR
1045,Norway,2020-05-10,219,8105,32,NOR
1046,Norway,2020-05-11,224,8132,32,NOR
1047,Norway,2020-05-12,228,8157,32,NOR
1048,Norway,2020-05-13,229,8175,32,NOR
1049,Norway,2020-05-14,232,8196,32,NOR
1050,Norway,2020-05-15,232,8219,32,NOR
1051,Norway,2020-05-16,232,8237,32,NOR
1052,Norway,2020-05-17,232,8249,32,NOR
1053,Oman,2020-01-22,0,0,0,OMN
1054,Oman,2020-01-23,0,0,0,OMN
1055,Oman,2020-01-24,0,0,0,OMN
1056,Oman,2020-01-25,0,0,0,OMN
1057,Oman,2020-01-26,0,0,0,OMN
1058,Oman,2020-01-27,0,0,0,OMN
1059,Oman,2020-01-28,0,0,0,OMN
1060,Oman,2020-01-29,0,0,0,OMN
1061,Oman,2020-01-30,0,0,0,OMN
1062,Oman,2020-01-31,0,0,0,OMN
1063,Oman,2020-02-01,0,0,0,OMN
1064,Oman,2020-02-02,0,0,0,OMN
1065,Oman,2020-02-03,0,0,0,OMN
1066,Oman,2020-02-04,0,0,0,OMN
1067,Oman,2020-02-05,0,0,0,OMN
1068,Oman,2020-02-06,0,0,0,OMN
1069,Oman,2020-02-07,0,0,0,OMN
1070,Oman,2020-02-08,0,0,0,OMN
1071,Oman,2020-02-09,0,0,0,OMN
1072,Oman,2020-02-10,0,0,0,OMN
1073,Oman,2020-02-11,0,0,0,OMN
1074,Oman,2020-02-12,0,0,0,OMN
1075,Oman,2020-02-13,0,0,0,OMN
1076,Oman,2020-02-14,0,0,0,OMN
1077,Oman,2020-02-15,0,0,0,OMN
1078,Oman,2020-02-16,0,0,0,OMN
1079,Oman,2020-02-17,0,0,0,OMN
1080,Oman,2020-02-18,0,0,0,OMN
1081,Oman,2020-02-19,0,0,0,OMN
1082,Oman,2020-02-20,0,0,0,OMN
1083,Oman,2020-02-21,0,0,0,OMN
1084,Oman,2020-02-22,0,0,0,OMN
1085,Oman,2020-02-23,0,0,0,OMN
1086,Oman,2020-02-24,0,2,0,OMN
1087,Oman,2020-02-25,0,2,0,OMN
1088,Oman,2020-02-26,0,4,0,OMN
1089,Oman,2020-02-27,0,4,0,OMN
1090,Oman,2020-02-28,0,4,0,OMN
1091,Oman,2020-02-29,0,6,1,OMN
1092,Oman,2020-03-01,0,6,1,OMN
1093,Oman,2020-03-02,0,6,1,OMN
1094,Oman,2020-03-03,0,12,2,OMN
1095,Oman,2020-03-04,0,15,2,OMN
1096,Oman,2020-03-05,0,16,2,OMN
1097,Oman,2020-03-06,0,16,2,OMN
1098,Oman,2020-03-07,0,16,2,OMN
1099,Oman,2020-03-08,0,16,2,OMN
1100,Oman,2020-03-09,0,16,2,OMN
1101,Oman,2020-03-10,0,18,9,OMN
1102,Oman,2020-03-11,0,18,9,OMN
1103,Oman,2020-03-12,0,18,9,OMN
1104,Oman,2020-03-13,0,19,9,OMN
1105,Oman,2020-03-14,0,19,9,OMN
1106,Oman,2020-03-15,0,22,9,OMN
1107,Oman,2020-03-16,0,22,9,OMN
1108,Oman,2020-03-17,0,24,9,OMN
1109,Oman,2020-03-18,0,39,12,OMN
1110,Oman,2020-03-19,0,48,12,OMN
1111,Oman,2020-03-20,0,48,12,OMN
1112,Oman,2020-03-21,0,52,12,OMN
1113,Oman,2020-03-22,0,55,17,OMN
1114,Oman,2020-03-23,0,66,17,OMN
1115,Oman,2020-03-24,0,84,17,OMN
1116,Oman,2020-03-25,0,99,17,OMN
1117,Oman,2020-03-26,0,109,23,OMN
1118,Oman,2020-03-27,0,131,23,OMN
1119,Oman,2020-03-28,0,152,23,OMN
1120,Oman,2020-03-29,0,167,23,OMN
1121,Oman,2020-03-30,0,179,29,OMN
1122,Oman,2020-03-31,1,192,34,OMN
1123,Oman,2020-04-01,1,210,34,OMN
1124,Oman,2020-04-02,1,231,57,OMN
1125,Oman,2020-04-03,1,252,57,OMN
1126,Oman,2020-04-04,2,277,61,OMN
1127,Oman,2020-04-05,2,298,61,OMN
1128,Oman,2020-04-06,2,331,61,OMN
