,Year,Month,births,country,deaths
6388,2014,December,330.0,New Caledonia,109.0
6389,2013,Total,4373.0,New Caledonia,1374.0
6390,2013,January,356.0,New Caledonia,123.0
6391,2013,February,372.0,New Caledonia,117.0
6392,2013,March,417.0,New Caledonia,123.0
6393,2013,April,353.0,New Caledonia,106.0
6394,2013,May,361.0,New Caledonia,113.0
6395,2013,June,354.0,New Caledonia,101.0
6396,2013,July,386.0,New Caledonia,116.0
6397,2013,August,395.0,New Caledonia,125.0
6398,2013,September,371.0,New Caledonia,108.0
6399,2013,October,337.0,New Caledonia,128.0
6400,2013,November,334.0,New Caledonia,104.0
6401,2013,December,337.0,New Caledonia,110.0
6402,2019,January - March,14940.0,New Zealand,7677.0
6403,2019,April - June,14934.0,New Zealand,8760.0
6404,2019,July - September,14997.0,New Zealand,9537.0
6405,2018,July - September,14286.0,New Zealand,8958.0
6406,2018,October - December,14217.0,New Zealand,8166.0
6407,2017,Total,59610.0,New Zealand,33342.0
6408,2017,January,4878.0,New Zealand,2535.0
6409,2017,February,4539.0,New Zealand,2289.0
6410,2017,March,5085.0,New Zealand,2580.0
6411,2017,April,4842.0,New Zealand,2538.0
6412,2017,May,5094.0,New Zealand,2850.0
6413,2017,June,4806.0,New Zealand,2964.0
6414,2017,July,4893.0,New Zealand,3423.0
6415,2017,August,4959.0,New Zealand,3402.0
6416,2017,September,5073.0,New Zealand,2913.0
6417,2017,October,5301.0,New Zealand,2769.0
6418,2017,November,5136.0,New Zealand,2553.0
6419,2017,December,5001.0,New Zealand,2526.0
6420,2016,Total,59430.0,New Zealand,31179.0
6421,2016,January,4869.0,New Zealand,2415.0
6422,2016,February,4719.0,New Zealand,2220.0
6423,2016,March,5004.0,New Zealand,2310.0
6424,2016,April,4788.0,New Zealand,2418.0
6425,2016,May,4923.0,New Zealand,2661.0
6426,2016,June,4848.0,New Zealand,2667.0
6427,2016,July,5019.0,New Zealand,2928.0
6428,2016,August,5208.0,New Zealand,2997.0
6429,2016,September,4986.0,New Zealand,2790.0
6430,2016,October,5019.0,New Zealand,2748.0
6431,2016,November,4962.0,New Zealand,2526.0
6432,2016,December,5082.0,New Zealand,2496.0
6433,2015,Total,61038.0,New Zealand,31608.0
6434,2015,January,4962.0,New Zealand,2513.0
6435,2015,February,4587.0,New Zealand,2261.0
6436,2015,March,4962.0,New Zealand,2458.0
6437,2015,April,4866.0,New Zealand,2446.0
6438,2015,May,4917.0,New Zealand,2614.0
6439,2015,June,4746.0,New Zealand,2678.0
6440,2015,July,4992.0,New Zealand,3086.0
6441,2015,August,4920.0,New Zealand,3065.0
6442,2015,September,5022.0,New Zealand,2834.0
6443,2015,October,5364.0,New Zealand,2680.0
6444,2015,November,5685.0,New Zealand,2490.0
6445,2015,December,6012.0,New Zealand,2483.0
6446,2014,Total,57243.0,New Zealand,31063.0
6447,2014,January,4884.0,New Zealand,2328.0
6448,2014,February,4476.0,New Zealand,2171.0
6449,2014,March,4884.0,New Zealand,2353.0
6450,2014,April,4803.0,New Zealand,2297.0
6451,2014,May,4908.0,New Zealand,2689.0
6452,2014,June,4830.0,New Zealand,2666.0
6453,2014,July,4878.0,New Zealand,2967.0
6454,2014,August,4806.0,New Zealand,2929.0
6455,2014,September,4773.0,New Zealand,2847.0
6456,2014,October,4893.0,New Zealand,2703.0
6457,2014,November,4467.0,New Zealand,2569.0
6458,2014,December,4641.0,New Zealand,2544.0
6459,2013,Total,58717.0,New Zealand,29568.0
6460,2013,January,5113.0,New Zealand,2412.0
6461,2013,February,4739.0,New Zealand,2011.0
6462,2013,March,4947.0,New Zealand,2374.0
6463,2013,April,4789.0,New Zealand,2373.0
6464,2013,May,4784.0,New Zealand,2482.0
6465,2013,June,4599.0,New Zealand,2487.0
6466,2013,July,4904.0,New Zealand,2770.0
6467,2013,August,4937.0,New Zealand,2701.0
6468,2013,September,4923.0,New Zealand,2674.0
6469,2013,October,4999.0,New Zealand,2484.0
6470,2013,November,4887.0,New Zealand,2359.0
6471,2013,December,5096.0,New Zealand,2441.0
6472,2012,Total,61178.0,New Zealand,30099.0
6473,2012,January,5194.0,New Zealand,2319.0
6474,2012,February,4829.0,New Zealand,2114.0
6475,2012,March,5326.0,New Zealand,2311.0
6476,2012,April,4924.0,New Zealand,2292.0
6477,2012,May,5226.0,New Zealand,2490.0
6478,2012,June,4877.0,New Zealand,2596.0
6479,2012,July,5164.0,New Zealand,2962.0
6480,2012,August,5149.0,New Zealand,2866.0
6481,2012,September,5160.0,New Zealand,2693.0
6482,2012,October,5396.0,New Zealand,2589.0
6483,2012,November,4973.0,New Zealand,2422.0
6484,2012,December,4960.0,New Zealand,2445.0
6485,2011,Total,61403.0,New Zealand,30082.0
6486,2011,January,5384.0,New Zealand,2347.0
6487,2011,February,4799.0,New Zealand,2278.0
6488,2011,March,5391.0,New Zealand,2369.0
6489,2011,April,4932.0,New Zealand,2398.0
6490,2011,May,5108.0,New Zealand,2529.0
6491,2011,June,5008.0,New Zealand,2425.0
6492,2011,July,5251.0,New Zealand,2745.0
6493,2011,August,5242.0,New Zealand,2862.0
6494,2011,September,5063.0,New Zealand,2727.0
6495,2011,October,5089.0,New Zealand,2595.0
6496,2011,November,4973.0,New Zealand,2454.0
6497,2011,December,5163.0,New Zealand,2353.0
6498,2010,Total,63897.0,New Zealand,28438.0
6499,2010,January,5597.0,New Zealand,2232.0
6500,2010,February,5001.0,New Zealand,1908.0
6501,2010,March,5470.0,New Zealand,2256.0
6502,2010,April,5171.0,New Zealand,2279.0
6503,2010,May,5315.0,New Zealand,2415.0
6504,2010,June,5184.0,New Zealand,2450.0
6505,2010,July,5363.0,New Zealand,2700.0
6506,2010,August,5258.0,New Zealand,2707.0
6507,2010,September,5525.0,New Zealand,2452.0
6508,2010,October,5441.0,New Zealand,2487.0
6509,2010,November,5217.0,New Zealand,2209.0
6510,2010,December,5355.0,New Zealand,2343.0
6511,2019,January,1519.0,North Macedonia,1868.0
6512,2019,February,1474.0,North Macedonia,1860.0
6513,2019,March,1562.0,North Macedonia,1903.0
6514,2019,April,1432.0,North Macedonia,1644.0
6515,2019,May,1727.0,North Macedonia,1827.0
6516,2019,June,1534.0,North Macedonia,1457.0
6517,2019,July,1871.0,North Macedonia,1674.0
6518,2019,August,1732.0,North Macedonia,1590.0
6519,2019,September,1771.0,North Macedonia,1437.0
6520,2019,October,1887.0,North Macedonia,1746.0
6521,2019,November,1505.0,North Macedonia,1574.0
6522,2018,Total,21660.0,North Macedonia,19943.0
6523,2018,January,1872.0,North Macedonia,1821.0
6524,2018,February,1702.0,North Macedonia,1754.0
6525,2018,March,1681.0,North Macedonia,1857.0
6526,2018,April,1651.0,North Macedonia,1560.0
6527,2018,May,1712.0,North Macedonia,1625.0
6528,2018,June,1797.0,North Macedonia,1498.0
6529,2018,July,1849.0,North Macedonia,1464.0
6530,2018,August,1983.0,North Macedonia,1481.0
6531,2018,September,1816.0,North Macedonia,1478.0
6532,2018,October,1978.0,North Macedonia,1776.0
6533,2018,November,1720.0,North Macedonia,1650.0
6534,2018,December,1899.0,North Macedonia,1979.0
6535,2017,Total,21754.0,North Macedonia,20318.0
6536,2017,January,1780.0,North Macedonia,2681.0
6537,2017,February,1713.0,North Macedonia,1602.0
6538,2017,March,1816.0,North Macedonia,1705.0
6539,2017,April,1749.0,North Macedonia,1492.0
6540,2017,May,1846.0,North Macedonia,1547.0
6541,2017,June,1909.0,North Macedonia,1593.0
6542,2017,July,1953.0,North Macedonia,1598.0
6543,2017,August,1895.0,North Macedonia,1628.0
6544,2017,September,1765.0,North Macedonia,1516.0
6545,2017,October,1828.0,North Macedonia,1671.0
6546,2017,November,1774.0,North Macedonia,1622.0
6547,2017,December,1726.0,North Macedonia,1663.0
6548,2016,Total,23002.0,North Macedonia,20421.0
6549,2016,January,1972.0,North Macedonia,1913.0
6550,2016,February,1714.0,North Macedonia,1750.0
6551,2016,March,1760.0,North Macedonia,1709.0
6552,2016,April,1878.0,North Macedonia,1640.0
6553,2016,May,1894.0,North Macedonia,1592.0
6554,2016,June,1954.0,North Macedonia,1607.0
6555,2016,July,2099.0,North Macedonia,1570.0
6556,2016,August,2089.0,North Macedonia,1552.0
6557,2016,September,2165.0,North Macedonia,1543.0
6558,2016,October,2029.0,North Macedonia,1790.0
6559,2016,November,1727.0,North Macedonia,1733.0
6560,2016,December,1721.0,North Macedonia,2022.0
6561,2015,Total,23075.0,North Macedonia,20461.0
6562,2015,January,1970.0,North Macedonia,2105.0
6563,2015,February,1741.0,North Macedonia,1848.0
6564,2015,March,1890.0,North Macedonia,1909.0
6565,2015,April,1832.0,North Macedonia,1711.0
6566,2015,May,1950.0,North Macedonia,1687.0
6567,2015,June,1936.0,North Macedonia,1458.0
6568,2015,July,2176.0,North Macedonia,1611.0
6569,2015,August,2032.0,North Macedonia,1530.0
6570,2015,September,1941.0,North Macedonia,1400.0
6571,2015,October,2129.0,North Macedonia,1723.0
6572,2015,November,1709.0,North Macedonia,1658.0
6573,2015,December,1769.0,North Macedonia,1821.0
6574,2014,Total,23596.0,North Macedonia,19718.0
6575,2014,January,2037.0,North Macedonia,1846.0
6576,2014,February,1681.0,North Macedonia,1667.0
6577,2014,March,1946.0,North Macedonia,1769.0
6578,2014,April,1902.0,North Macedonia,1606.0
6579,2014,May,1991.0,North Macedonia,1658.0
6580,2014,June,2024.0,North Macedonia,1517.0
6581,2014,July,2171.0,North Macedonia,1525.0
6582,2014,August,2072.0,North Macedonia,1504.0
6583,2014,September,2047.0,North Macedonia,1464.0
6584,2014,October,2042.0,North Macedonia,1719.0
6585,2014,November,1801.0,North Macedonia,1626.0
6586,2014,December,1882.0,North Macedonia,1817.0
6587,2013,Total,23138.0,North Macedonia,19208.0
6588,2013,January,1901.0,North Macedonia,1768.0
6589,2013,February,1632.0,North Macedonia,1556.0
6590,2013,March,1787.0,North Macedonia,1654.0
6591,2013,April,1743.0,North Macedonia,1587.0
6592,2013,May,1928.0,North Macedonia,1518.0
6593,2013,June,1916.0,North Macedonia,1542.0
6594,2013,July,2181.0,North Macedonia,1573.0
6595,2013,August,2033.0,North Macedonia,1479.0
6596,2013,September,2099.0,North Macedonia,1513.0
6597,2013,October,2137.0,North Macedonia,1644.0
6598,2013,November,1871.0,North Macedonia,1556.0
6599,2013,December,1910.0,North Macedonia,1818.0
6600,2012,Total,23568.0,North Macedonia,20134.0
6601,2012,January,1845.0,North Macedonia,1908.0
6602,2012,February,1732.0,North Macedonia,1873.0
6603,2012,March,1839.0,North Macedonia,1923.0
6604,2012,April,1824.0,North Macedonia,1664.0
6605,2012,May,2111.0,North Macedonia,1619.0
6606,2012,June,1854.0,North Macedonia,1598.0
6607,2012,July,2176.0,North Macedonia,1595.0
6608,2012,August,2087.0,North Macedonia,1560.0
6609,2012,September,2231.0,North Macedonia,1439.0
6610,2012,October,2150.0,North Macedonia,1597.0
6611,2012,November,1869.0,North Macedonia,1586.0
6612,2012,December,1850.0,North Macedonia,1772.0
6613,2012,Unknown,0.0,North Macedonia,0.0
6614,2011,Total,22770.0,North Macedonia,19465.0
6615,2011,January,2023.0,North Macedonia,1851.0
6616,2011,February,1800.0,North Macedonia,1720.0
6617,2011,March,1813.0,North Macedonia,1739.0
6618,2011,April,1809.0,North Macedonia,1605.0
6619,2011,May,1882.0,North Macedonia,1606.0
6620,2011,June,1911.0,North Macedonia,1500.0
6621,2011,July,2054.0,North Macedonia,1571.0
6622,2011,August,2012.0,North Macedonia,1416.0
6623,2011,September,2028.0,North Macedonia,1371.0
6624,2011,October,1856.0,North Macedonia,1568.0
6625,2011,November,1797.0,North Macedonia,1706.0
6626,2011,December,1785.0,North Macedonia,1812.0
6627,2011,Unknown,0.0,North Macedonia,0.0
6628,2010,Total,24296.0,North Macedonia,19113.0
6629,2010,January,1985.0,North Macedonia,1755.0
6630,2010,February,1829.0,North Macedonia,1531.0
6631,2010,March,1930.0,North Macedonia,1639.0
6632,2010,April,1946.0,North Macedonia,1552.0
6633,2010,May,2127.0,North Macedonia,1619.0
6634,2010,June,2125.0,North Macedonia,1530.0
6635,2010,July,2234.0,North Macedonia,1550.0
6636,2010,August,2213.0,North Macedonia,1561.0
6637,2010,September,2146.0,North Macedonia,1479.0
6638,2010,October,1984.0,North Macedonia,1658.0
6639,2010,November,1834.0,North Macedonia,1569.0
6640,2010,December,1943.0,North Macedonia,1670.0
6641,2010,Unknown,0.0,North Macedonia,0.0
6642,2019,January - March,13407.0,Norway,10778.0
6643,2019,April - June,14246.0,Norway,9842.0
6644,2019,July - September,14694.0,Norway,9694.0
6645,2018,Total,55124.0,Norway,40895.0
6646,2018,January - March,13245.0,Norway,11554.0
6647,2018,April - June,14692.0,Norway,9729.0
6648,2018,July - September,14845.0,Norway,9544.0
6649,2018,October - December,12342.0,Norway,10068.0
6650,2017,Total,56633.0,Norway,40774.0
6651,2017,January,4658.0,Norway,3431.0
6652,2017,February,4314.0,Norway,3195.0
6653,2017,March,4704.0,Norway,3802.0
6654,2017,April,4880.0,Norway,3808.0
6655,2017,May,5139.0,Norway,3714.0
6656,2017,June,5101.0,Norway,3400.0
6657,2017,July,5248.0,Norway,3470.0
6658,2017,August,5046.0,Norway,3360.0
6659,2017,September,4790.0,Norway,3407.0
6660,2017,October,4586.0,Norway,3214.0
6661,2017,November,4215.0,Norway,2836.0
6662,2017,December,3952.0,Norway,3137.0
6663,2016,Total,58890.0,Norway,40726.0
6664,2016,January,4856.0,Norway,3365.0
6665,2016,February,4648.0,Norway,3230.0
6666,2016,March,5036.0,Norway,3660.0
6667,2016,April,5209.0,Norway,3692.0
6668,2016,May,5377.0,Norway,3687.0
6669,2016,June,5224.0,Norway,3410.0
6670,2016,July,5475.0,Norway,3525.0
6671,2016,August,5192.0,Norway,3218.0
6672,2016,September,4777.0,Norway,3549.0
6673,2016,October,4600.0,Norway,3224.0
6674,2016,November,4338.0,Norway,2958.0
6675,2016,December,4158.0,Norway,3208.0
6676,2015,Total,58815.0,Norway,40676.0
6677,2015,January,4760.0,Norway,4110.0
6678,2015,February,4497.0,Norway,3608.0
6679,2015,March,4759.0,Norway,3779.0
6680,2015,April,5113.0,Norway,3265.0
6681,2015,May,5261.0,Norway,3205.0
6682,2015,June,5386.0,Norway,3168.0
6683,2015,July,5630.0,Norway,3084.0
6684,2015,August,5304.0,Norway,3128.0
6685,2015,September,4951.0,Norway,3129.0
6686,2015,October,4800.0,Norway,3317.0
6687,2015,November,4202.0,Norway,3288.0
6688,2015,December,4152.0,Norway,3595.0
6689,2014,Total,58976.0,Norway,40369.0
6690,2014,January,4866.0,Norway,3582.0
6691,2014,February,4622.0,Norway,3235.0
6692,2014,March,4861.0,Norway,3508.0
6693,2014,April,5116.0,Norway,3383.0
6694,2014,May,5370.0,Norway,3367.0
6695,2014,June,5242.0,Norway,3075.0
6696,2014,July,5479.0,Norway,3350.0
6697,2014,August,5185.0,Norway,3249.0
6698,2014,September,4905.0,Norway,3130.0
6699,2014,October,4730.0,Norway,3388.0
6700,2014,November,4308.0,Norway,3365.0
6701,2014,December,4292.0,Norway,3737.0
6702,2013,Total,58878.0,Norway,41131.0
6703,2013,January,4722.0,Norway,4088.0
6704,2013,February,4502.0,Norway,3511.0
6705,2013,March,4926.0,Norway,3733.0
6706,2013,April,5022.0,Norway,3502.0
6707,2013,May,5461.0,Norway,3273.0
6708,2013,June,5166.0,Norway,2991.0
6709,2013,July,5662.0,Norway,3201.0
6710,2013,August,5232.0,Norway,3271.0
6711,2013,September,4813.0,Norway,3187.0
6712,2013,October,4732.0,Norway,3473.0
6713,2013,November,4393.0,Norway,3279.0
6714,2013,December,4247.0,Norway,3622.0
6715,2013,Unknown,0.0,Norway,0.0
6716,2012,Total,60255.0,Norway,41992.0
6717,2012,January,4956.0,Norway,3763.0
6718,2012,February,4636.0,Norway,3769.0
6719,2012,March,5173.0,Norway,3772.0
6720,2012,April,4880.0,Norway,3601.0
6721,2012,May,5345.0,Norway,3379.0
6722,2012,June,5354.0,Norway,3227.0
6723,2012,July,5587.0,Norway,3270.0
6724,2012,August,5528.0,Norway,3209.0
6725,2012,September,5087.0,Norway,3262.0
6726,2012,October,4833.0,Norway,3392.0
6727,2012,November,4469.0,Norway,3358.0
6728,2012,December,4407.0,Norway,3990.0
6729,2012,Unknown,0.0,Norway,0.0
6730,2011,Total,60220.0,Norway,41393.0
6731,2011,January,4993.0,Norway,4003.0
6732,2011,February,4482.0,Norway,3291.0
6733,2011,March,4930.0,Norway,3551.0
6734,2011,April,5149.0,Norway,3492.0
6735,2011,May,5353.0,Norway,3364.0
6736,2011,June,5392.0,Norway,3158.0
6737,2011,July,5566.0,Norway,3350.0
6738,2011,August,5562.0,Norway,3376.0
